out:Speech Transmission Index_1,out:Speech Transmission Index_2,out:Speech Transmission Index_3
0.574413,0.632114,0.640382
0.566824,0.624825,0.63299
0.581115,0.637941,0.646363
0.563569,0.623929,0.631325
0.574875,0.632386,0.64043
0.574116,0.632203,0.640117
0.572706,0.629431,0.637832
0.569507,0.628495,0.636458
0.569327,0.627536,0.635653
0.571456,0.630427,0.638327
0.561756,0.620197,0.62785
0.573212,0.633335,0.641109
0.574525,0.631455,0.639613
0.568536,0.625498,0.633822
0.568795,0.62756,0.63553
0.569766,0.627508,0.635488
0.57051,0.6283,0.63653
0.573353,0.631964,0.639902
0.560573,0.619558,0.627273
0.564718,0.623067,0.630662
0.710146,0.744105,0.754203
0.746241,0.777984,0.788765
0.70677,0.742054,0.752267
0.658737,0.698599,0.70807
0.631236,0.674009,0.68341
0.618432,0.663039,0.672257
0.606425,0.651835,0.660957
0.602618,0.649376,0.658442
0.738677,0.770048,0.780519
0.811414,0.833697,0.845683
0.738089,0.770479,0.780861
0.656993,0.695649,0.704948
0.629493,0.67211,0.681354
0.618099,0.663073,0.672191
0.606892,0.65311,0.662062
0.597156,0.643941,0.65296
0.702539,0.737833,0.747699
0.737807,0.769848,0.78039
0.700046,0.735992,0.745825
0.648585,0.688656,0.697852
0.620834,0.663742,0.672869
0.609403,0.65424,0.663328
0.61058,0.657049,0.666311
0.597399,0.645726,0.654474
0.654222,0.69363,0.703057
0.659012,0.697831,0.707192
0.647563,0.689244,0.698486
0.623834,0.666641,0.675724
0.607312,0.652999,0.661857
0.602055,0.648376,0.657279
0.59998,0.646416,0.65561
0.595642,0.643991,0.652765
0.617532,0.6604,0.669629
0.625039,0.668004,0.677359
0.6135,0.656948,0.666146
0.612365,0.656341,0.665514
0.604388,0.649542,0.658627
0.60264,0.649069,0.658118
0.606479,0.654341,0.663445
0.610123,0.657936,0.667157
0.600616,0.646757,0.655763
0.6097,0.654736,0.66393
0.60346,0.648616,0.657812
0.599545,0.646439,0.655348
0.600618,0.647919,0.656739
0.596862,0.645075,0.653957
0.589045,0.638255,0.646991
0.588032,0.637527,0.646136
0.592797,0.639945,0.648871
0.592929,0.640727,0.649459
0.590374,0.637734,0.646597
0.583837,0.632318,0.641166
0.588951,0.637243,0.646233
0.587666,0.637272,0.645968
0.587733,0.637679,0.646592
0.583613,0.633692,0.642577
0.579053,0.628,0.636742
0.583045,0.631215,0.640128
0.581329,0.631171,0.640023
0.583584,0.632784,0.641569
0.589126,0.63876,0.647798
0.590539,0.641615,0.650426
0.589576,0.639487,0.648361
0.578346,0.629859,0.638465
0.593549,0.642945,0.652159
0.58616,0.63645,0.645333
0.584942,0.635661,0.644527
0.582328,0.63444,0.643077
0.57979,0.630536,0.63935
0.591627,0.641835,0.65049
0.587255,0.639183,0.647817
0.585853,0.638534,0.64717
0.588154,0.639441,0.648468
0.591128,0.642744,0.651682
0.589408,0.640868,0.649658
0.583904,0.634656,0.643679
0.578087,0.629303,0.637966
0.586001,0.638841,0.647555
0.58718,0.639746,0.648385
0.575244,0.626004,0.634816
0.587745,0.638719,0.647731
0.576256,0.628768,0.637329
0.580787,0.632122,0.640978
0.587503,0.640348,0.649232
0.586199,0.637778,0.646519
0.583065,0.636645,0.645184
0.58319,0.636738,0.645538
0.583755,0.636513,0.645189
0.582743,0.633829,0.642637
0.580294,0.63288,0.641882
0.581225,0.633429,0.642087
0.574217,0.627673,0.636215
0.575542,0.628098,0.636847
0.584432,0.637773,0.646429
0.57586,0.628702,0.637119
0.589922,0.643526,0.652026
0.585129,0.638381,0.647248
0.587696,0.639907,0.648806
0.58551,0.637838,0.646586
0.58056,0.633097,0.641739
0.586517,0.639532,0.648305
0.583677,0.636799,0.645436
0.582085,0.635808,0.64448
0.571616,0.625466,0.633826
0.666075,0.704345,0.713944
0.705869,0.741118,0.751143
0.735585,0.767237,0.777615
0.706015,0.741613,0.751817
0.655264,0.695696,0.705088
0.626484,0.668828,0.678117
0.613715,0.657938,0.667174
0.617332,0.663222,0.672317
0.669953,0.707572,0.717204
0.735034,0.765943,0.776654
0.811245,0.833854,0.845978
0.732004,0.764292,0.774517
0.657696,0.696487,0.705792
0.625321,0.66847,0.67764
0.611589,0.657064,0.666143
0.60998,0.65638,0.665647
0.652342,0.691301,0.700609
0.700287,0.735316,0.745321
0.735077,0.767696,0.778212
0.692242,0.728042,0.737808
0.642126,0.682021,0.691372
0.62096,0.663797,0.673193
0.603121,0.648084,0.657114
0.607008,0.652556,0.661798
0.631134,0.672142,0.681492
0.643103,0.684181,0.693419
0.6522,0.691933,0.701246
0.640051,0.680168,0.689374
0.619529,0.662553,0.671496
0.607732,0.652968,0.661846
0.606584,0.652098,0.661277
0.601461,0.649299,0.65834
0.611191,0.654852,0.663922
0.61619,0.660454,0.669397
0.621361,0.664284,0.67335
0.617952,0.661695,0.67079
0.609408,0.654381,0.663336
0.598971,0.644714,0.653815
0.598357,0.645103,0.654123
0.606541,0.654278,0.663495
0.597052,0.642871,0.651858
0.606337,0.651613,0.660617
0.601661,0.647769,0.656904
0.600148,0.646639,0.655579
0.59781,0.644792,0.653598
0.599994,0.648132,0.657008
0.597652,0.645509,0.654393
0.594579,0.643582,0.652789
0.592024,0.640188,0.649215
0.591516,0.63925,0.648006
0.586677,0.63368,0.642585
0.590184,0.637442,0.646332
0.586741,0.635748,0.64446
0.591636,0.641029,0.649845
0.593865,0.643041,0.651915
0.579653,0.62984,0.63865
0.593185,0.642138,0.651093
0.584043,0.633361,0.642163
0.585577,0.636403,0.645297
0.587538,0.637701,0.646657
0.57991,0.629098,0.637944
0.585179,0.63623,0.644899
0.584455,0.634959,0.643882
0.578741,0.628512,0.637357
0.585585,0.63581,0.644811
0.587327,0.637101,0.646015
0.593857,0.643919,0.652832
0.587287,0.638187,0.647115
0.584316,0.635827,0.644512
0.591487,0.642327,0.651174
0.587056,0.638453,0.647266
0.579527,0.631032,0.639761
0.588203,0.639288,0.648173
0.590123,0.640589,0.649586
0.585289,0.636557,0.645388
0.581985,0.633999,0.642773
0.589628,0.640777,0.649784
0.5857,0.638248,0.646879
0.585842,0.638524,0.647163
0.589633,0.641778,0.650576
0.593861,0.64469,0.653484
0.577442,0.629425,0.638153
0.58024,0.631613,0.640465
0.580464,0.633139,0.641918
0.587799,0.640398,0.649212
0.587892,0.640192,0.648912
0.590931,0.643445,0.652334
0.573136,0.6256,0.63423
0.585945,0.639002,0.647541
0.585957,0.638963,0.647763
0.585189,0.637622,0.646412
0.587333,0.639726,0.648657
0.584982,0.637343,0.646123
0.579082,0.63166,0.640398
0.584298,0.63771,0.646405
0.577373,0.630055,0.638636
0.585929,0.63765,0.646473
0.584868,0.637872,0.646357
0.581044,0.633997,0.642578
0.586136,0.639314,0.648282
0.586968,0.639316,0.648147
0.576242,0.629533,0.638245
0.585464,0.638507,0.647413
0.5811,0.634514,0.64303
0.632698,0.673611,0.683001
0.663942,0.703311,0.712908
0.703611,0.739288,0.749241
0.736958,0.768722,0.779292
0.701551,0.737394,0.747309
0.654052,0.694112,0.703629
0.62931,0.672325,0.681737
0.617187,0.661844,0.67112
0.631817,0.673242,0.682504
0.65932,0.697288,0.7068
0.737205,0.769421,0.77999
0.813499,0.836356,0.848424
0.73428,0.766841,0.777317
0.663627,0.702828,0.712328
0.626025,0.66841,0.677692
0.616375,0.660407,0.669589
0.630257,0.672961,0.682258
0.643026,0.68321,0.69246
0.692938,0.728505,0.738324
0.734196,0.766593,0.777139
0.691367,0.727652,0.737306
0.643815,0.683829,0.693148
0.618628,0.661281,0.670495
0.607152,0.651065,0.660297
0.616588,0.66154,0.67043
0.625646,0.668039,0.677344
0.641576,0.682105,0.691401
0.650406,0.690438,0.699667
0.637428,0.678144,0.687359
0.621242,0.663674,0.672915
0.613925,0.657883,0.667054
0.602963,0.647991,0.657014
0.604478,0.649123,0.658114
0.610012,0.654125,0.663194
0.617354,0.660986,0.670126
0.619085,0.66277,0.671978
0.60793,0.651989,0.661062
0.603994,0.649374,0.658343
0.611849,0.657995,0.667109
0.605692,0.652129,0.661342
0.59768,0.644759,0.653772
0.602436,0.64856,0.65759
0.601608,0.648696,0.657499
0.604132,0.649866,0.658889
0.601354,0.647713,0.656648
0.593674,0.641856,0.650795
0.595979,0.643319,0.652162
0.598745,0.645895,0.654994
0.593818,0.641769,0.650716
0.597192,0.64497,0.65395
0.590431,0.638274,0.647259
0.587297,0.636458,0.645225
0.587118,0.636748,0.645427
0.586996,0.635821,0.644658
0.583208,0.632438,0.64137
0.586123,0.635463,0.644449
0.59534,0.64511,0.654156
0.580286,0.629945,0.63864
0.581288,0.631554,0.640391
0.58553,0.636316,0.645222
0.578991,0.628952,0.637773
0.588406,0.638046,0.64702
0.584751,0.6342,0.643292
0.589717,0.639635,0.64835
0.585177,0.635054,0.644078
0.5839,0.634932,0.643645
0.585767,0.635954,0.645061
0.586522,0.636434,0.645261
0.583182,0.634594,0.643289
0.595489,0.645086,0.654141
0.584696,0.634764,0.643711
0.58676,0.637108,0.645947
0.591926,0.643063,0.651873
0.587448,0.640209,0.648909
0.586158,0.637139,0.646035
0.585759,0.637046,0.645813
0.572138,0.623288,0.631946
0.587288,0.638943,0.647687
0.585093,0.637172,0.645895
0.587028,0.638666,0.647346
0.581,0.633271,0.641824
0.581609,0.633037,0.641836
0.586435,0.638015,0.646971
0.578259,0.630508,0.639324
0.579899,0.631805,0.640918
0.580252,0.632474,0.641315
0.5813,0.634504,0.643134
0.573812,0.626027,0.634569
0.592561,0.643374,0.652292
0.581261,0.635133,0.643733
0.585581,0.637952,0.646839
0.586609,0.639384,0.648303
0.581422,0.634187,0.642868
0.580396,0.632582,0.641252
0.583474,0.637192,0.645783
0.577258,0.629933,0.638426
0.581372,0.63381,0.642335
0.581524,0.633491,0.642134
0.587767,0.640459,0.64933
0.587844,0.640001,0.648797
0.593456,0.645543,0.654542
0.587895,0.640768,0.649528
0.58211,0.634715,0.643359
0.584133,0.636833,0.645398
0.61883,0.66242,0.671678
0.632616,0.674934,0.684266
0.652721,0.69267,0.702141
0.695617,0.730871,0.740644
0.735255,0.766853,0.777413
0.698773,0.734094,0.743975
0.654315,0.694252,0.703821
0.634526,0.676546,0.685966
0.622196,0.66699,0.676293
0.630462,0.672283,0.681528
0.657866,0.696787,0.706146
0.73329,0.765495,0.775821
0.810426,0.833051,0.845023
0.732916,0.764624,0.775068
0.659839,0.698731,0.708102
0.632404,0.674323,0.683501
0.607522,0.651379,0.660469
0.621937,0.665021,0.673984
0.649816,0.690532,0.70003
0.697098,0.733515,0.743342
0.733867,0.766214,0.776659
0.696286,0.731812,0.741616
0.649152,0.689379,0.698746
0.622675,0.664506,0.673637
0.611159,0.656921,0.665939
0.61499,0.659149,0.668391
0.622369,0.664715,0.673919
0.639358,0.679455,0.688723
0.652119,0.691896,0.701301
0.64635,0.687545,0.696865
0.622486,0.665274,0.674401
0.61136,0.655241,0.664331
0.598257,0.644008,0.65305
0.601379,0.646466,0.655518
0.607421,0.652169,0.661118
0.612911,0.65675,0.66577
0.617528,0.661,0.670007
0.615615,0.659513,0.668638
0.607843,0.652102,0.661329
0.599451,0.645311,0.654217
0.594102,0.641948,0.650904
0.596057,0.643323,0.6523
0.595092,0.642506,0.651311
0.602376,0.648672,0.657512
0.597162,0.644032,0.652872
0.592791,0.638895,0.647758
0.608567,0.656114,0.66513
0.604319,0.651233,0.660269
0.589994,0.638902,0.647761
0.593202,0.642589,0.6515
0.594498,0.643074,0.652155
0.5917,0.639411,0.648527
0.591837,0.640597,0.649714
0.590972,0.638876,0.647806
0.588815,0.637237,0.646331
0.590356,0.63861,0.647517
0.582418,0.633231,0.64201
0.583741,0.634693,0.643539
0.581455,0.630143,0.638915
0.584162,0.634594,0.643443
0.576012,0.625446,0.634152
0.583988,0.633657,0.642443
0.589256,0.638711,0.647539
0.587675,0.637662,0.646582
0.587026,0.63823,0.647182
0.59213,0.642299,0.651058
0.589578,0.639769,0.648783
0.581435,0.633175,0.641941
0.588253,0.639837,0.648462
0.585191,0.636345,0.645079
0.581707,0.632171,0.641081
0.5904,0.641015,0.650076
0.584655,0.63635,0.64511
0.584567,0.637458,0.646121
0.577253,0.629172,0.63789
0.584987,0.63717,0.645803
0.588593,0.639607,0.648472
0.577795,0.629476,0.638236
0.586816,0.638703,0.647535
0.584406,0.636536,0.645248
0.57995,0.632528,0.641274
0.585452,0.639199,0.647944
0.583718,0.635821,0.644595
0.581247,0.634199,0.643026
0.580473,0.63343,0.642074
0.583179,0.635081,0.643792
0.583515,0.635802,0.64451
0.583794,0.636959,0.645698
0.584339,0.636879,0.645582
0.58333,0.636958,0.645891
0.575799,0.629246,0.637839
0.581037,0.634336,0.643124
0.57931,0.632841,0.64147
0.578673,0.632448,0.640971
0.588793,0.642127,0.650788
0.583532,0.636623,0.645323
0.584974,0.63687,0.645771
0.580192,0.632555,0.641164
0.583968,0.636326,0.645139
0.588402,0.64158,0.650316
0.578288,0.631221,0.639907
0.581052,0.633558,0.64221
0.594483,0.647006,0.655621
0.581938,0.634934,0.643704
0.610533,0.656633,0.665665
0.610029,0.654071,0.663196
0.624282,0.667599,0.676701
0.648504,0.687673,0.697011
0.698133,0.733954,0.743672
0.737589,0.769264,0.779896
0.698632,0.733444,0.743076
0.667573,0.706786,0.716455
0.607865,0.65454,0.663387
0.614812,0.658977,0.668159
0.631307,0.673589,0.682982
0.662441,0.702262,0.711786
0.740372,0.77279,0.783467
0.811203,0.833919,0.84598
0.735917,0.767813,0.778297
0.66857,0.706896,0.716426
0.606681,0.653467,0.662435
0.606981,0.652776,0.661805
0.616248,0.659353,0.668513
0.645516,0.686185,0.695517
0.692179,0.728101,0.737879
0.727663,0.759741,0.769949
0.696356,0.731573,0.741355
0.651913,0.691381,0.70072
0.592549,0.639054,0.647939
0.605742,0.652026,0.661125
0.607988,0.652636,0.661661
0.621124,0.663876,0.673058
0.643423,0.683866,0.693257
0.650843,0.689945,0.69924
0.647116,0.687013,0.696457
0.632605,0.674579,0.683837
0.602336,0.650039,0.658928
0.597757,0.644486,0.653576
0.603573,0.649032,0.658246
0.605434,0.649713,0.658714
0.607436,0.651185,0.660208
0.621339,0.66511,0.674339
0.62277,0.665876,0.675014
0.610037,0.654863,0.663898
0.598299,0.647203,0.656182
0.596022,0.644589,0.653483
0.605562,0.652448,0.66159
0.595641,0.643011,0.651887
0.597956,0.64423,0.653078
0.602339,0.648315,0.657363
0.609589,0.655446,0.664606
0.599617,0.645828,0.654838
0.577447,0.627737,0.636569
0.590737,0.640525,0.649414
0.587881,0.637415,0.64628
0.585548,0.63547,0.644211
0.588697,0.635864,0.645033
0.586237,0.633829,0.642819
0.596807,0.6447,0.653758
0.594357,0.642242,0.651185
0.586551,0.637097,0.646032
0.587387,0.638027,0.646782
0.585265,0.636805,0.645684
0.58861,0.637805,0.646894
0.583822,0.633735,0.64257
0.585546,0.634955,0.643862
0.588488,0.637717,0.646467
0.583658,0.63341,0.64226
0.580019,0.631215,0.639867
0.584527,0.635764,0.644608
0.587974,0.638673,0.647584
0.583989,0.634846,0.643587
0.589476,0.640521,0.649359
0.586317,0.636203,0.64505
0.586559,0.635361,0.644512
0.578215,0.628687,0.637606
0.587691,0.639603,0.648257
0.58651,0.638432,0.647174
0.588446,0.640689,0.649437
0.576568,0.628866,0.637719
0.581222,0.632189,0.64109
0.589121,0.640647,0.64941
0.582531,0.633905,0.642739
0.593147,0.644187,0.653064
0.582757,0.635938,0.644623
0.584807,0.637052,0.645918
0.580886,0.633935,0.642606
0.582918,0.635564,0.644304
0.583898,0.636362,0.64518
0.583382,0.63596,0.644643
0.576014,0.627406,0.636413
0.588169,0.640382,0.649212
0.583843,0.635977,0.644924
0.581938,0.635224,0.643847
0.580114,0.633503,0.642293
0.584492,0.63686,0.645645
0.58638,0.638723,0.647501
0.578386,0.63117,0.639716
0.583213,0.63564,0.644331
0.583918,0.637165,0.645874
0.581746,0.633952,0.642549
0.589225,0.64166,0.650439
0.584596,0.637455,0.646278
0.588854,0.640397,0.649481
0.583656,0.636411,0.645053
0.585165,0.638484,0.647185
0.585147,0.637925,0.646514
0.582026,0.635241,0.644031
0.607251,0.65426,0.663328
0.613449,0.659148,0.668526
0.616155,0.661053,0.670265
0.624056,0.666667,0.676023
0.655692,0.69534,0.704596
0.703957,0.739475,0.749344
0.743883,0.775312,0.786007
0.709442,0.743839,0.753963
0.604034,0.651068,0.66032
0.605209,0.651588,0.660656
0.618573,0.662505,0.671757
0.634151,0.676557,0.685997
0.661828,0.700343,0.709686
0.737151,0.769167,0.779771
0.812224,0.834828,0.846838
0.736602,0.767713,0.778168
0.60127,0.648243,0.657356
0.6016,0.647932,0.657108
0.609889,0.654952,0.664083
0.613884,0.657818,0.666693
0.643643,0.682532,0.691749
0.690515,0.725846,0.735458
0.737228,0.769256,0.779772
0.699302,0.734625,0.744363
0.595467,0.643323,0.652357
0.593496,0.640595,0.649631
0.607927,0.653815,0.662984
0.619861,0.665578,0.674801
0.618869,0.660809,0.66999
0.645518,0.686068,0.695368
0.660844,0.700241,0.709585
0.651452,0.691895,0.701229
0.598944,0.647209,0.656516
0.596787,0.645919,0.654857
0.601686,0.648793,0.657633
0.602581,0.648001,0.656983
0.611182,0.655881,0.66497
0.615696,0.658866,0.668134
0.62201,0.665249,0.674391
0.624831,0.667537,0.676837
0.596642,0.645191,0.654313
0.595858,0.644076,0.652985
0.599937,0.646894,0.655958
0.590093,0.636687,0.645602
0.593933,0.639883,0.64867
0.599884,0.645238,0.65435
0.614374,0.660224,0.669453
0.608727,0.65332,0.662409
0.583175,0.633113,0.641856
0.589107,0.639139,0.648112
0.588241,0.638185,0.647059
0.58084,0.62915,0.638
0.588072,0.636612,0.645346
0.58973,0.636854,0.646074
0.585526,0.632423,0.641336
0.593256,0.640767,0.649561
0.571343,0.622019,0.630636
0.582467,0.632954,0.641657
0.58153,0.630517,0.639504
0.585381,0.63591,0.64463
0.580899,0.630937,0.639787
0.583906,0.633873,0.642707
0.592098,0.64142,0.650341
0.592182,0.64014,0.649158
0.586076,0.637896,0.64667
0.589696,0.641086,0.649835
0.584336,0.635242,0.644267
0.578514,0.629702,0.638167
0.584549,0.635407,0.644271
0.581889,0.6324,0.641272
0.581849,0.632438,0.641434
0.59896,0.649306,0.658226
0.582871,0.634748,0.643493
0.574599,0.627932,0.636689
0.583609,0.63528,0.644173
0.591195,0.641772,0.650654
0.587246,0.638415,0.647246
0.577582,0.628388,0.636943
0.587677,0.63764,0.646493
0.596096,0.64619,0.655385
0.582212,0.634656,0.643613
0.580986,0.633194,0.641897
0.582268,0.634869,0.643665
0.574485,0.626413,0.63508
0.580091,0.632337,0.640978
0.587091,0.639486,0.648384
0.579787,0.631644,0.640444
0.578261,0.629618,0.638552
0.579797,0.632759,0.641447
0.58239,0.634177,0.642765
0.58198,0.635068,0.643784
0.586013,0.639235,0.647974
0.580106,0.632231,0.640946
0.587786,0.63939,0.648251
0.579695,0.631329,0.640057
0.591897,0.64305,0.652278
0.58126,0.634705,0.643405
0.584768,0.637228,0.645974
0.583452,0.637056,0.645617
0.584673,0.638163,0.64679
0.584879,0.637234,0.646099
0.594518,0.647565,0.656447
0.578898,0.631997,0.640715
0.582731,0.633815,0.642708
0.605699,0.654628,0.663754
0.613401,0.660679,0.669933
0.61691,0.664568,0.673865
0.613248,0.659369,0.66846
0.63357,0.676584,0.685965
0.661085,0.701804,0.71137
0.711481,0.746931,0.757267
0.751656,0.784123,0.795078
0.597317,0.646417,0.655592
0.603951,0.652588,0.661609
0.610909,0.658077,0.667283
0.61505,0.660479,0.669765
0.631087,0.675021,0.684208
0.667013,0.707055,0.716762
0.742438,0.774795,0.785488
0.821457,0.844751,0.857196
0.603156,0.653322,0.662396
0.587832,0.636937,0.645839
0.598222,0.645865,0.654747
0.606719,0.652161,0.661119
0.625163,0.669914,0.679214
0.651198,0.692912,0.702153
0.700633,0.736612,0.74666
0.742658,0.775737,0.786439
0.602272,0.65216,0.66106
0.590709,0.641155,0.649967
0.596452,0.645125,0.654174
0.604663,0.652153,0.661344
0.61332,0.658685,0.66792
0.63337,0.677249,0.686686
0.650414,0.691134,0.700629
0.662844,0.70282,0.712471
0.589904,0.640134,0.649078
0.596775,0.647774,0.656748
0.596847,0.645859,0.654755
0.596671,0.644899,0.653958
0.602221,0.648565,0.657555
0.612916,0.659441,0.668394
0.614874,0.660419,0.669482
0.621885,0.666876,0.675979
0.597146,0.647916,0.656824
0.588973,0.640236,0.649124
0.596289,0.64684,0.655731
0.597502,0.647084,0.655789
0.594671,0.64296,0.651902
0.59631,0.643396,0.652298
0.599919,0.64741,0.656436
0.603009,0.649742,0.658722
0.576229,0.629984,0.638359
0.592104,0.644315,0.653145
0.587193,0.638502,0.647296
0.586455,0.636613,0.645411
0.586227,0.636762,0.645435
0.585285,0.634974,0.643869
0.587764,0.636387,0.64534
0.590142,0.639014,0.647817
0.5783,0.632483,0.640642
0.583298,0.635379,0.644167
0.586629,0.640178,0.648905
0.575523,0.628138,0.636742
0.579318,0.631506,0.640166
0.582534,0.633938,0.642566
0.577545,0.628978,0.637629
0.579182,0.630323,0.639147
0.583046,0.636929,0.645543
