out:L01S,out:L02S,out:L03S,out:L04S,out:L05S,out:L06S,out:L07S,out:L08S,out:L09S,out:L10S,out:L11S,out:L12S,out:L13S,out:L14S,out:L01R,out:L02R,out:L03R,out:L04R,out:L05R,out:L06R,out:L07R,out:L08R,out:L09R,out:L10R,out:L11R,out:L12R,out:L13R,out:L14R,out:LSR,out:r01,out:r02,out:r03,out:r04,out:r05,out:r06,out:r07,out:r08,out:r09,out:r10,out:r11,out:r12,out:r13,out:r14,out:P01x,out:P02x,out:P03x,out:P04x,out:P05x,out:P06x,out:P07x,out:P08x,out:P09x,out:P10x,out:P11x,out:P12x,out:P13x,out:P14x,out:P01y,out:P02y,out:P03y,out:P04y,out:P05y,out:P06y,out:P07y,out:P08y,out:P09y,out:P10y,out:P11y,out:P12y,out:P13y,out:P14y,out:P01z,out:P02z,out:P03z,out:P04z,out:P05z,out:P06z,out:P07z,out:P08z,out:P09z,out:P10z,out:P11z,out:P12z,out:P13z,out:P14z,out:Sx,out:Sy,out:Rx,out:Ry
2.45,5.75,1.75,0.75,1.4,0.75,2.424871,1.399999,2.424871,1.399999,1.299038,1.299038,1.299038,1.299038,5.297405,2.054872,4.089315,4.870575,4.498889,4.137934,3.969887,3.69102,3.187475,3.223425,5.191098,5.074199,4.893618,4.769434,4.142463,130.636839,148.389888,100.568142,167.224555,113.584355,94.852062,103.455607,81.226412,85.845145,57.799873,148.301798,141.206003,131.804296,125.951694,0.75,6.5,0.75,0,0.75,0.75,2.15,1.55829,2.15,1.55829,0,0,0,0,4.2,1.75,0,1.75,1.75,1.75,3.15,2.55829,0.35,0.94171,2.5,2.5,1,1,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.69171,2.9,0.69171,2.25,0.75,2.25,0.75,0.75,1.75,4.75,0.75
1.95,5.75,2.25,0.75,1.4,0.75,2.424871,2.598076,2.424871,2.598076,1.299038,1.299038,1.299038,1.299038,5.297405,2.339338,4.089315,4.997249,4.635731,4.286315,4.290688,4.057093,3.163858,2.7313,5.380288,5.26759,4.944441,4.821566,4.290688,130.636839,138.423906,100.568142,161.901328,112.848034,94.683714,106.413873,103.161125,80.547222,72.78632,150.993382,143.667402,126.96685,121.391526,0.75,6.5,0.75,0,0.75,0.75,2.15,2.25,2.15,2.25,0,0,0,0,4.2,2.25,0,2.25,2.25,2.25,3.65,3.75,0.85,0.75,3,3,1.5,1.5,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0,2.9,0,2.25,0.75,2.25,0.75,0.75,2.25,4.75,0.75
1.45,5.75,2.75,0.75,1.4,0.75,2.511474,2.511474,2.424871,2.598076,1.299038,1.299038,1.299038,1.299038,5.297405,2.687471,4.089315,5.169381,4.820788,4.485811,4.671991,4.41673,3.218695,2.776689,5.607807,5.499773,5.044552,4.924175,4.489989,130.636839,130.629861,100.568142,156.761744,111.924402,94.474982,109.866915,104.767776,75.455989,66.730129,152.943503,145.494352,122.153797,116.83388,0.75,6.5,0.75,0,0.75,0.75,2.2,2.2,2.15,2.25,0,0,0,0,4.2,2.75,0,2.75,2.75,2.75,4.2,4.2,1.35,1.25,3.5,3.5,2,2,1.5,1.5,1.5,1.5,2.9,0.75,2.95,0.05,2.9,0,2.25,0.75,2.25,0.75,0.75,2.75,4.75,0.75
0.95,5.75,3.25,0.75,1.4,0.75,1.645448,1.645448,2.424871,1.399999,1.299038,1.299038,1.299038,1.299038,5.297405,3.077743,4.089315,5.382611,5.048762,4.729958,4.798698,4.637618,3.348134,3.635327,5.869199,5.766065,5.191098,5.074199,4.73392,130.636839,124.652556,100.568142,151.941935,110.886816,94.243562,102.154551,96.792166,70.874713,44.706051,154.168721,146.728165,117.487822,112.406062,0.75,6.5,0.75,0,0.75,0.75,1.7,1.7,2.15,1.55829,0,0,0,0,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,2.44171,4,4,2.5,2.5,1.5,1.5,1.5,1.5,2.9,0.75,2.45,0.55,2.9,0.69171,2.25,0.75,2.25,0.75,0.75,3.25,4.75,0.75
0.45,5.75,3.75,0.75,1.4,1.5,0.779423,0.779423,2.424871,2.598076,0.779423,0.779423,1.299038,1.299038,5.297405,3.496069,4.089315,5.632273,5.314132,5.11957,5.022698,4.950505,3.544009,3.116087,5.694515,5.630941,5.380288,5.26759,5.015974,130.636839,120.0372,100.568142,147.496007,109.798876,102.407419,94.945675,89.665893,66.984438,57.499056,152.515659,144.599962,113.058811,108.202245,0.75,6.5,0.75,0,0.75,0.75,1.2,1.2,2.15,2.25,0.3,0.3,0,0,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,2.25,4.2,4.2,3,3,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0,1.95,1.05,2.25,0.75,0.75,3.75,4.75,0.75
3.95,5.25,0.25,1.25,1.4,1.5,2.424871,2.598076,0.433013,0.433013,2.165064,2.165064,0.433013,0.433013,4.930771,1.863465,3.601736,4.792964,3.967367,3.702702,2.908608,2.491987,3.398161,3.338787,5.084044,4.88339,3.879111,3.827205,3.558089,134.401959,159.90279,102.018818,172.322659,116.981413,107.282328,96.840064,91.327563,71.680446,62.726165,144.28815,138.654837,140.040981,131.011925,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,1.5,1.5,0,0,1,1,4.2,0.25,0,0.25,0.25,0.25,1.65,1.75,0,0,1.5,1.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,1.75,1.25,2.75,0.25,1.75,1.25,1.25,0.25,4.75,0.75
3.45,5.25,0.75,1.25,1.4,1.05,2.424871,2.598076,1.299038,1.299038,2.165064,2.165064,1.299038,1.299038,4.930771,1.795132,3.601736,4.766812,3.935734,3.559846,3.1,2.7313,3.073679,2.871846,5.181457,4.984727,4.466262,4.329838,3.522783,134.401959,167.124998,102.018818,175.186449,117.216112,100.520784,101.821668,97.286435,80.812759,70.627235,148.474844,142.503772,142.655796,135.510664,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2,2,0,0,0.5,0.5,4.2,0.75,0,0.75,0.75,0.75,2.15,2.25,0,0,2,2,0,0,1.5,1.5,1.5,1.5,2.9,0.45,2.9,0,2.25,0.75,2.75,0.25,2.25,0.75,1.25,0.75,4.75,0.75
2.95,5.25,1.25,1.25,1.4,1.5,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,2.165064,2.165064,4.930771,1.863465,3.601736,4.792964,3.967367,3.702702,3.355592,3.034798,2.889204,2.519425,5.324237,5.132982,5.084044,4.88339,3.558089,134.401959,159.90279,102.018818,172.322659,116.981413,107.282328,105.979287,102.079442,91.717671,81.433702,152.100621,145.762983,144.28815,138.654837,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2.5,2.5,0,0,0,0,4.2,1.25,0,1.25,1.25,1.25,2.65,2.75,0,0,2.5,2.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.75,0.25,2.75,0.25,2.75,0.25,1.25,1.25,4.75,0.75
2.45,5.25,1.75,1.25,1.4,1.05,2.424871,2.598076,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,4.930771,2.054872,3.601736,4.870575,4.060788,3.697634,3.661967,3.385262,2.794638,2.336664,5.508857,5.324237,5.03463,4.831925,3.661967,134.401959,148.389888,102.018818,167.224555,116.312305,100.124522,109.334865,105.835541,91.18377,84.328013,155.033498,148.346715,139.693427,134.346554,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2.65,2.75,0,0,0,0,4.2,1.75,0,1.75,1.75,1.75,3.15,3.25,0.35,0.25,3,3,0.5,0.5,1.5,1.5,1.5,1.5,2.9,0.45,2.9,0,2.9,0,2.75,0.25,2.75,0.25,1.25,1.75,4.75,0.75
1.95,5.25,2.25,1.25,1.4,1.5,2.424871,2.598076,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,4.930771,2.339338,3.601736,4.997249,4.211888,3.963584,4.007493,3.769615,2.767671,2.282542,5.731274,5.554053,5.03463,4.831925,3.828838,134.401959,138.423906,102.018818,161.901328,115.300249,106.112639,111.99811,108.761757,85.213557,76.841386,157.182072,150.226161,134.850247,129.736161,1.25,6.5,1.25,0,1.25,1.25,2.65,2.75,2.65,2.75,0,0,0,0,4.2,2.25,0,2.25,2.25,2.25,3.65,3.75,0.85,0.75,3.5,3.5,1,1,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.9,0,2.75,0.25,2.75,0.25,1.25,2.25,4.75,0.75
1.45,5.25,2.75,1.25,1.4,1.5,2.511474,2.511474,2.424871,2.598076,2.165064,2.165064,2.165064,2.165064,4.930771,2.687471,3.601736,5.169381,4.414748,4.178516,4.418993,4.148192,2.830194,2.336664,5.987278,5.81786,5.084044,4.88339,4.050926,134.401959,130.629861,102.018818,156.761744,114.061958,105.263072,115.126549,109.937437,79.420654,69.762257,158.519887,151.432265,129.912798,124.987844,1.25,6.5,1.25,0,1.25,1.25,2.7,2.7,2.65,2.75,0,0,0,0,4.2,2.75,0,2.75,2.75,2.75,4.2,4.2,1.35,1.25,4,4,1.5,1.5,1.5,1.5,1.5,1.5,2.9,0,2.95,0.05,2.9,0,2.75,0.25,2.75,0.25,1.25,2.75,4.75,0.75
0.95,5.25,3.25,1.25,1.4,1.05,1.645448,1.645448,2.424871,2.598076,1.645448,1.645448,2.165064,2.165064,4.930771,3.077743,3.601736,5.382611,4.662617,4.35,4.497499,4.325217,2.976575,2.491987,5.790294,5.657517,5.181457,4.984727,4.319722,134.401959,124.652556,102.018818,151.941935,112.708896,98.593623,106.788261,101.160196,74.243451,63.883543,157.267294,149.578471,125.018794,120.253966,1.25,6.5,1.25,0,1.25,1.25,2.2,2.2,2.65,2.75,0.3,0.3,0,0,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,1.75,4.2,4.2,2,2,1.5,1.5,1.5,1.5,2.9,0.45,2.45,0.55,2.9,0,2.45,0.55,2.75,0.25,1.25,3.25,4.75,0.75
0.45,5.25,3.75,1.25,1.4,1.5,0.779423,0.779423,2.424871,2.598076,0.779423,0.779423,2.165064,2.165064,4.930771,3.496069,3.601736,5.632273,4.948737,4.739198,4.682681,4.60516,3.195309,2.7313,5.312956,5.244759,5.324237,5.132982,4.627094,134.401959,120.0372,102.018818,147.496007,111.329394,103.421138,98.865677,93.234152,69.92164,59.51458,153.703575,145.095424,120.280734,115.660792,1.25,6.5,1.25,0,1.25,1.25,1.7,1.7,2.65,2.75,0.8,0.8,0,0,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,2.25,4.2,4.2,2.5,2.5,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0,1.95,1.05,2.75,0.25,1.25,3.75,4.75,0.75
3.95,4.75,0.25,1.75,1.4,1.5,2.424871,1.299038,0.433013,0.433013,2.424871,1.299038,0.433013,0.433013,4.58939,1.863465,3.118092,4.792964,3.534119,3.234192,2.570992,2.290742,2.923611,2.854383,4.838388,3.774586,3.398161,3.338787,3.067572,138.740798,159.90279,103.917923,172.322659,120.618589,109.883931,104.301214,65.426517,74.538193,64.222583,147.910748,131.710256,142.189124,131.739911,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,2,2,0.35,1,1.5,1.5,4.2,0.25,0,0.25,0.25,0.25,1.65,1,0,0,1.65,1,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,1.75,1.25,2.9,0.75,1.75,1.25,1.75,0.25,4.75,0.75
3.45,4.75,0.75,1.75,1.4,1.5,2.424871,1.299038,1.299038,1.299038,2.424871,1.299038,1.299038,1.299038,4.58939,1.795132,3.118092,4.766812,3.498571,3.195309,2.785678,2.397394,2.635811,2.397394,4.955805,3.840247,3.993432,3.840247,3.026549,138.740798,167.124998,103.917923,175.186449,120.963757,110.136303,109.366566,73.921883,85.603145,73.921883,152.300601,136.81589,144.770549,136.81589,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,2.5,2.5,0.35,1,1,1,4.2,0.75,0,0.75,0.75,0.75,2.15,1.5,0,0,2.15,1.5,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.25,0.75,2.9,0.75,2.25,0.75,1.75,0.75,4.75,0.75
2.95,4.75,1.25,1.75,1.4,1.5,2.424871,1.299038,2.165064,2.165064,2.424871,1.299038,2.165064,2.165064,4.58939,1.863465,3.118092,4.792964,3.534119,3.234192,3.067572,2.597595,2.519425,2.085066,5.11957,3.968312,4.620335,4.398579,3.067572,138.740798,159.90279,103.917923,172.322659,120.618589,109.883931,113.281111,81.693341,98.566298,87.619554,155.988363,141.111781,146.198936,140.162227,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,3,3,0.35,1,0.5,0.5,4.2,1.25,0,1.25,1.25,1.25,2.65,2,0,0,2.65,2,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.75,0.25,2.9,0.75,2.75,0.25,1.75,1.25,4.75,0.75
2.45,4.75,1.75,1.75,1.4,1.5,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,4.58939,2.054872,3.118092,4.870575,3.638681,3.348134,3.4,2.871846,2.441311,2.290742,5.325411,4.153011,4.770744,3.774586,3.187475,138.740798,148.389888,103.917923,167.224555,119.648964,109.180258,116.199827,88.271943,98.157524,57.188418,158.806103,144.416183,143.008503,126.077951,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,3.15,2.5,0.35,1,0.35,1,4.2,1.75,0,1.75,1.75,1.75,3.15,2.5,0.35,1,3.15,2.5,0.35,1,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,2.9,0.75,2.9,0.75,1.75,1.75,4.75,0.75
1.95,4.75,2.25,1.75,1.4,1.5,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,2.424871,1.299038,4.58939,2.339338,3.118092,4.997249,3.806573,3.529873,3.769615,3.201172,2.410394,2.397394,5.568662,4.387197,4.754997,3.840247,3.377869,138.740798,138.423906,103.917923,161.901328,118.220512,108.157247,118.345853,93.619178,91.37251,50.343479,160.643381,146.683886,137.787673,120.24148,1.75,6.5,1.75,0,1.75,1.75,3.15,2.5,3.15,2.5,0.35,1,0.35,1,4.2,2.25,0,2.25,2.25,2.25,3.65,3,0.85,1.5,3.65,3,0.85,1.5,1.5,1.5,1.5,1.5,2.9,0,2.9,0.75,2.9,0.75,2.9,0.75,2.9,0.75,1.75,2.25,4.75,0.75
1.45,4.75,2.75,1.75,1.4,1.5,2.511474,1.299038,2.424871,1.299038,2.511474,1.299038,2.424871,1.299038,4.58939,2.687471,3.118092,5.169381,4.029888,3.769615,4.210404,3.570364,2.481935,2.597595,5.926846,4.663421,4.791659,3.968312,3.627671,138.740798,130.629861,103.917923,156.761744,116.529754,106.966167,120.945169,97.900335,84.660995,45.562592,161.76374,148.001012,132.434566,114.497082,1.75,6.5,1.75,0,1.75,1.75,3.2,2.5,3.15,2.5,0.3,1,0.35,1,4.2,2.75,0,2.75,2.75,2.75,4.2,3.5,1.35,2,4.2,3.5,1.35,2,1.5,1.5,1.5,1.5,2.9,0,2.95,0.75,2.9,0.75,2.95,0.75,2.9,0.75,1.75,2.75,4.75,0.75
0.95,4.75,3.25,1.75,1.4,1.5,1.645448,1.645448,2.424871,1.299038,1.645448,1.645448,2.424871,1.299038,4.58939,3.077743,3.118092,5.382611,4.3,4.057093,4.234088,4.050617,2.64764,2.871846,5.415487,5.273282,4.879549,4.153011,3.925557,138.740798,124.652556,103.917923,151.941935,114.746525,105.731527,112.023295,106.137362,78.681897,42.79503,158.882875,150.506705,127.116245,109.068374,1.75,6.5,1.75,0,1.75,1.75,2.7,2.7,3.15,2.5,0.8,0.8,0.35,1,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,2.5,4.2,4.2,1.85,2.5,1.5,1.5,1.5,1.5,2.9,0,2.45,0.55,2.9,0.75,2.45,0.55,2.9,0.75,1.75,3.25,4.75,0.75
0.45,4.75,3.75,1.75,1.4,1.5,0.779423,0.779423,2.424871,1.299038,0.779423,0.779423,2.424871,1.299038,4.58939,3.496069,3.118092,5.632273,4.608687,4.382921,4.3735,4.290396,2.891366,3.201172,4.952525,4.879293,5.015974,4.387197,4.261455,138.740798,120.0372,103.917923,147.496007,112.989768,104.535165,103.357091,97.344772,73.766468,41.54137,154.618193,145.322753,121.969695,104.090721,1.75,6.5,1.75,0,1.75,1.75,2.2,2.2,3.15,2.5,1.3,1.3,0.35,1,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,3,4.2,4.2,2.35,3,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0.75,1.95,1.05,2.9,0.75,1.75,3.75,4.75,0.75
3.95,4.25,0.25,2.25,1.4,1.5,2.424871,2.598076,0.433013,0.433013,2.424871,1.205271,0.433013,0.433013,4.279311,1.863465,2.640549,4.792964,3.120897,2.776689,2.293469,1.791647,2.459167,2.376447,4.388622,3.211756,2.923611,2.854383,2.580698,143.726752,159.90279,106.500985,172.322659,125.222783,113.338048,113.752003,110.760968,78.488854,66.367905,150.258306,131.282986,145.03835,132.656212,2.25,6.5,2.25,0,2.25,2.25,3.65,3.75,2.5,2.5,0.85,1.55829,2,2,4.2,0.25,0,0.25,0.25,0.25,1.65,1.75,0,0,1.65,0.945855,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,1.75,1.25,2.9,0.8,1.75,1.25,2.25,0.25,4.75,0.75
3.45,4.25,0.75,2.25,1.4,0.75,2.424871,1.515469,1.299038,1.299038,2.424871,1.811484,1.299038,1.299038,4.279311,1.795132,2.640549,4.766812,3.080584,2.524381,2.531798,1.905754,2.224298,1.935846,4.517743,3.74967,3.528101,3.353729,2.531798,143.726752,167.124998,106.500985,175.186449,125.753887,97.96961,118.612491,85.218777,92.231363,78.822029,155.142064,143.579185,147.433061,138.491723,2.25,6.5,2.25,0,2.25,2.25,3.65,3.124956,3,3,0.85,1.20829,1.5,1.5,4.2,0.75,0,0.75,0.75,0.75,2.15,1.624956,0,0,2.15,1.795855,0,0,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.625044,2.25,0.75,2.9,0.45,2.25,0.75,2.25,0.75,4.75,0.75
2.95,4.25,1.25,2.25,1.4,0.75,2.424871,2.598076,2.165064,2.165064,2.424871,2.598076,2.165064,2.165064,4.279311,1.863465,2.640549,4.792964,3.120897,2.573422,2.839014,2.491987,2.201704,1.687454,4.696807,4.605432,4.165033,3.917589,2.580698,143.726752,159.90279,106.500985,172.322659,125.222783,97.816778,121.92061,119.113001,107.551515,96.877675,159.102857,152.882875,148.484989,142.040926,2.25,6.5,2.25,0,2.25,2.25,3.65,3.75,3.5,3.5,0.85,0.75,1,1,4.2,1.25,0,1.25,1.25,1.25,2.65,2.75,0,0,2.65,2.75,0,0,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0,2.75,0.25,2.9,0,2.75,0.25,2.25,1.25,4.75,0.75
2.45,4.25,1.75,2.25,1.4,0.75,2.424871,1.515469,2.424871,1.515469,2.424871,1.205271,2.424871,1.205271,4.279311,2.054872,2.640549,4.870575,3.238827,2.715235,3.195309,2.526225,2.147091,1.697641,4.920366,3.626698,4.313931,3.220174,2.722132,143.726752,148.389888,106.500985,167.224555,123.762855,97.406165,124.064732,99.535781,107.204838,64.300013,161.886963,145.394309,144.724726,124.639355,2.25,6.5,2.25,0,2.25,2.25,3.65,3.124956,3.65,3.124956,0.85,1.55829,0.85,1.55829,4.2,1.75,0,1.75,1.75,1.75,3.15,2.624956,0.35,0.875044,3.15,2.445855,0.35,1.054145,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.625044,2.9,0.625044,2.9,0.8,2.9,0.8,2.25,1.75,4.75,0.75
1.95,4.25,2.25,2.25,1.4,0.75,2.424871,1.525862,2.424871,2.598076,2.424871,1.811484,2.424871,1.205271,4.279311,2.339338,2.640549,4.997249,3.426368,2.936409,3.586084,2.927372,2.111871,1.486607,5.182663,4.409942,4.29651,3.305097,2.942788,143.726752,138.423906,106.500985,161.901328,121.690971,96.845542,125.421758,104.506529,99.440888,92.225743,163.343942,151.712174,138.808163,117.804921,2.25,6.5,2.25,0,2.25,2.25,3.65,3.124956,3.65,3.75,0.85,1.20829,0.85,1.55829,4.2,2.25,0,2.25,2.25,2.25,3.65,3.13693,0.85,0.75,3.65,3.295855,0.85,1.554145,1.5,1.5,1.5,1.5,2.9,0.75,2.9,0.619057,2.9,0,2.9,0.45,2.9,0.8,2.25,2.25,4.75,0.75
1.45,4.25,2.75,2.25,1.4,0.75,2.511474,2.511474,2.424871,1.515469,2.511474,1.205271,2.424871,1.811484,4.279311,2.687471,2.640549,5.169381,3.672874,3.220637,4.053085,3.755995,2.193171,2.03275,5.56125,4.188633,4.33705,3.725131,3.226453,143.726752,130.629861,106.500985,156.761744,119.345807,96.238893,127.257646,122.026702,91.50848,49.744873,163.8021,148.2654,132.758885,120.000308,2.25,6.5,2.25,0,2.25,2.25,3.7,3.7,3.65,3.124956,0.8,1.55829,0.85,1.20829,4.2,2.75,0,2.75,2.75,2.75,4.2,4.2,1.35,1.875044,4.2,3.445855,1.35,1.704145,1.5,1.5,1.5,1.5,2.9,0.75,2.95,0.05,2.9,0.625044,2.95,0.8,2.9,0.45,2.25,2.75,4.75,0.75
0.95,4.25,3.25,2.25,1.4,0.75,1.645448,1.645448,2.424871,1.515469,1.645448,1.645448,2.424871,1.205271,4.279311,3.077743,2.640549,5.382611,3.967367,3.552816,4.015906,3.821976,2.379075,2.346725,5.062361,4.909939,4.43396,3.67858,3.558089,143.726752,124.652556,106.500985,151.941935,116.981413,95.653572,117.855231,111.721702,84.429448,46.94121,160.202055,151.16725,126.796202,105.198009,2.25,6.5,2.25,0,2.25,2.25,3.2,3.2,3.65,3.124956,1.3,1.3,0.85,1.55829,4.2,3.25,0,3.25,3.25,3.25,4.2,4.2,1.85,2.375044,4.2,4.2,1.85,2.554145,1.5,1.5,1.5,1.5,2.9,0.75,2.45,0.55,2.9,0.625044,2.45,0.55,2.9,0.8,2.25,3.25,4.75,0.75
0.45,4.25,3.75,2.25,1.4,1.5,0.779423,0.779423,2.424871,2.598076,0.779423,0.779423,2.424871,2.598076,4.279311,3.496069,2.640549,5.632273,4.3,4.057093,4.102134,4.013415,2.64764,2.111871,4.618171,4.539548,4.583667,4.411349,3.925557,143.726752,120.0372,106.500985,147.496007,114.746525,105.731527,108.461887,102.03973,78.681897,67.496704,155.008968,145.117433,121.092986,118.109765,2.25,6.5,2.25,0,2.25,2.25,2.7,2.7,3.65,3.75,1.8,1.8,0.85,0.75,4.2,3.75,0,3.75,3.75,3.75,4.2,4.2,2.35,2.25,4.2,4.2,2.35,2.25,1.5,1.5,1.5,1.5,2.9,0,1.95,1.05,2.9,0,1.95,1.05,2.9,0,2.25,3.75,4.75,0.75
3.95,3.75,0.25,2.75,1.4,1.5,2.424871,2.598076,0.433013,0.433013,2.424871,2.598076,0.433013,0.433013,4.007805,1.863465,2.173131,4.792964,2.736786,2.336664,2.1,1.568439,2.01184,1.909843,3.950949,3.802631,2.459167,2.376447,2.1,149.408817,159.90279,110.189371,172.322659,131.125129,118.083417,125.26439,126.083818,84.235395,69.656485,153.048436,148.238149,148.973381,133.820271,2.75,6.5,2.75,0,2.75,2.75,4.15,4.25,3,3,1.35,1.25,2.5,2.5,4.2,0.25,0,0.25,0.25,0.25,1.65,1.75,0,0,1.65,1.75,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,1.75,1.25,2.9,0,1.75,1.25,2.75,0.25,4.75,0.75
3.45,3.75,0.75,2.75,1.4,1.5,2.424871,2.598076,1.299038,1.299038,2.424871,2.598076,1.299038,1.299038,4.007805,1.795132,2.173131,4.766812,2.690725,2.282542,2.357965,1.926136,1.856744,1.499166,4.093898,3.963584,3.073679,2.871846,2.039608,149.408817,167.124998,110.189371,175.186449,131.987212,118.810794,129.539701,129.010676,101.660721,86.688344,158.556482,152.691409,150.861073,140.714131,2.75,6.5,2.75,0,2.75,2.75,4.15,4.25,3.5,3.5,1.35,1.25,2,2,4.2,0.75,0,0.75,0.75,0.75,2.15,2.25,0,0,2.15,2.25,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.25,0.75,2.9,0,2.25,0.75,2.75,0.75,4.75,0.75
2.95,3.75,1.25,2.75,1.4,1.5,2.424871,2.598076,2.165064,2.165064,2.424871,2.598076,2.165064,2.165064,4.007805,1.863465,2.173131,4.792964,2.736786,2.336664,2.685144,2.336664,1.961505,1.359228,4.290688,4.178516,3.721223,3.44202,2.1,149.408817,159.90279,110.189371,172.322659,131.125129,118.083417,131.80143,129.972217,119.055845,111.164629,162.817435,155.773349,151.235065,144.441196,2.75,6.5,2.75,0,2.75,2.75,4.15,4.25,4,4,1.35,1.25,1.5,1.5,4.2,1.25,0,1.25,1.25,1.25,2.65,2.75,0,0,2.65,2.75,0,0,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.75,0.25,2.9,0,2.75,0.25,2.75,1.25,4.75,0.75
2.45,3.75,1.75,2.75,1.4,1.5,2.424871,2.598076,2.424871,2.598076,2.424871,2.598076,2.424871,2.598076,4.007805,2.054872,2.173131,4.870575,2.87054,2.491987,3.059412,2.776689,1.939072,1.30767,4.534314,4.439595,3.867816,3.702702,2.271563,149.408817,148.389888,110.189371,167.224555,128.833525,116.194185,132.794137,130.133865,118.450091,119.055845,165.398254,157.417061,146.711131,142.67665,2.75,6.5,2.75,0,2.75,2.75,4.15,4.25,4.15,4.25,1.35,1.25,1.35,1.25,4.2,1.75,0,1.75,1.75,1.75,3.15,3.25,0.35,0.25,3.15,3.25,0.35,0.25,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.9,0,2.9,0,2.9,0,2.75,1.75,4.75,0.75
1.95,3.75,2.25,2.75,1.4,1.5,2.424871,2.598076,2.424871,2.598076,2.424871,2.598076,2.424871,2.598076,4.007805,2.339338,2.173131,4.997249,3.080584,2.7313,3.465545,3.234192,1.9,1.208305,4.817676,4.739198,3.848376,3.668787,2.531798,149.408817,138.423906,110.189371,161.901328,125.753887,113.749494,133.082348,129.989876,109.527267,106.65996,166.097024,157.79929,139.918055,136.376877,2.75,6.5,2.75,0,2.75,2.75,4.15,4.25,4.15,4.25,1.35,1.25,1.35,1.25,4.2,2.25,0,2.25,2.25,2.25,3.65,3.75,0.85,0.75,3.65,3.75,0.85,0.75,1.5,1.5,1.5,1.5,2.9,0,2.9,0,2.9,0,2.9,0,2.9,0,2.75,2.25,4.75,0.75
1.45,3.75,2.75,2.75,1.4,1.5,2.511474,2.511474,2.424871,2.598076,2.511474,2.511474,2.424871,2.598076,4.007805,2.687471,2.173131,5.169381,3.352611,3.034798,3.953163,3.647945,1.989975,1.30767,5.217998,4.990741,3.893584,3.702702,2.856571,149.408817,130.629861,110.189371,156.761744,122.472516,111.251493,133.925815,128.69362,100.024988,92.530493,165.500995,156.880794,133.007908,129.73962,2.75,6.5,2.75,0,2.75,2.75,4.2,4.2,4.15,4.25,1.3,1.3,1.35,1.25,4.2,2.75,0,2.75,2.75,2.75,4.2,4.2,1.35,1.25,4.2,4.2,1.35,1.25,1.5,1.5,1.5,1.5,2.9,0,2.95,0.05,2.9,0,2.95,0.05,2.9,0,2.75,2.75,4.75,0.75
